326.00,123.199,2020/6/3
354.00,133.781,2020/6/10
392.0,148.1,2020/6/17
447.0,168.9,2020/6/24
539.0,203.7,2020/7/1
672.0,254.0,2020/7/8
828.0,312.9,2020/7/14
