155.00,161.438,2020/6/3
176.00,183.310,2020/6/10
200.0,208.3,2020/6/17
225.0,234.3,2020/6/24
271.0,282.3,2020/7/1
336.0,350.0,2020/7/8
411.0,428.1,2020/7/14
