93.000,186.991,2020/6/3
105.000,211.119,2020/6/10
123.0,247.3,2020/6/17
151.0,303.6,2020/6/24
205.0,412.2,2020/7/1
262.0,526.8,2020/7/8
304.0,611.2,2020/7/14
