12.000,89.787,2020/6/3
13.000,97.269,2020/6/10
15.0,112.2,2020/6/17
17.0,127.2,2020/6/24
20.0,149.6,2020/7/1
28.0,209.5,2020/7/8
37.0,276.8,2020/7/14
