10.000,56.287,2020/6/3
11.000,61.916,2020/6/10
14.0,78.8,2020/6/17
18.0,101.3,2020/6/24
24.0,135.1,2020/7/1
30.0,168.9,2020/7/8
37.0,208.3,2020/7/14
