45.000,184.684,2020/6/3
48.000,196.996,2020/6/10
54.0,221.6,2020/6/17
76.0,311.9,2020/6/24
98.0,402.2,2020/7/1
127.0,521.2,2020/7/8
160.0,656.7,2020/7/14
