38.000,186.074,2020/6/3
41.000,200.764,2020/6/10
46.0,225.2,2020/6/17
62.0,303.6,2020/6/24
77.0,377.0,2020/7/1
93.0,455.4,2020/7/8
120.0,587.6,2020/7/14
