Central_Region,457.0,568.7,6/17/2020
Central_Region,530.0,659.6,6/24/2020
Central_Region,662.0,823.8,7/1/2020
Central_Region,802.0,998.1,7/8/2020
Central_Region,956.0,1189.7,7/14/2020
East_Region,246.0,389.0,6/17/2020
East_Region,302.0,477.5,6/24/2020
East_Region,377.0,596.1,7/1/2020
East_Region,475.0,751.1,7/8/2020
East_Region,580.0,917.1,7/14/2020
North_Central_Region,184.0,180.8,6/17/2020
North_Central_Region,218.0,214.2,6/24/2020
North_Central_Region,315.0,309.5,7/1/2020
North_Central_Region,413.0,405.8,7/8/2020
North_Central_Region,516.0,507.0,7/14/2020
North_Coastal_Region,103.0,144.1,6/17/2020
North_Coastal_Region,133.0,186.1,6/24/2020
North_Coastal_Region,189.0,264.5,7/1/2020
North_Coastal_Region,250.0,349.8,7/8/2020
North_Coastal_Region,307.0,429.6,7/14/2020
North_Inland_Region,132.0,177.8,6/17/2020
North_Inland_Region,170.0,229.0,6/24/2020
North_Inland_Region,248.0,334.1,7/1/2020
North_Inland_Region,312.0,420.3,7/8/2020
North_Inland_Region,387.0,521.4,7/14/2020
South_Region,1084.0,1679.2,7/8/2020
South_Region,1250.0,1936.4,7/14/2020
South_Region,691.0,1070.4,6/17/2020
South_Region,776.0,1202.1,6/24/2020
South_Region,918.0,1422.1,7/1/2020
