62.000,82.554,2020/6/3
73.000,97.201,2020/6/10
80.0,106.5,2020/6/17
92.0,122.5,2020/6/24
106.0,141.1,2020/7/1
125.0,166.4,2020/7/8
145.0,193.1,2020/7/14
