21.000,55.149,2020/6/3
26.000,68.279,2020/6/10
27.0,70.9,2020/6/17
33.0,86.7,2020/6/24
45.0,118.2,2020/7/1
51.0,133.9,2020/7/8
70.0,183.8,2020/7/14
