56.000,220.143,2020/6/3
64.000,251.592,2020/6/10
65.0,255.5,2020/6/17
73.0,287.0,2020/6/24
80.0,314.5,2020/7/1
88.0,345.9,2020/7/8
107.0,420.6,2020/7/14
