516.00,344.250,2020/6/3
641.00,427.644,2020/6/10
732.0,488.4,2020/6/17
841.0,561.1,2020/6/24
975.0,650.5,2020/7/1
1139.0,759.9,2020/7/8
1322.0,882.0,2020/7/14
