6891.0,1030.1,11/7/2020
6945.0,1038.2,11/8/2020
696,104.603,5/26/2020
7031.0,1051.0,11/9/2020
705,105.955,5/27/2020
7101.0,1061.5,11/10/2020
716,107.608,5/28/2020
7179.0,1073.1,11/11/2020
7252.00,1084.06,11/12/2020
733,110.163,5/29/2020
7334.0,1096.3,11/13/2020
742,111.516,5/30/2020
7427.0,1110.2,11/14/2020
7525.0,1124.9,11/15/2020
755,113.47,5/31/2020
7620.0,1139.1,11/16/2020
769,115.574,6/1/2020
7713.0,1153.0,11/16/2020
779,117.077,6/2/2020
7823.0,1169.4,11/18/2020
793.00,119.181,6/3/2020
7947.0,1188.0,11/19/2020
8100.0,1210.8,11/20/2020
811.00,121.886,6/4/2020
820.00,123.239,6/5/2020
8222.0,1229.1,11/21/2020
829.00,124.591,6/6/2020
8352.0,1248.5,11/22/2020
836.00,125.643,6/7/2020
8506.00,1271.51,11/23/2020
853.00,128.198
859.00,129.100,6/9/2020
872.00,131.054,6/10/2020
877.0,131.8,6/11/2020
896,134.7,6/12/2020
908,136.5,6/13/2020
923.0,138.7,6/14/2020
9306.0,1391.1,11/28/2020
931.00,139.92,6/15/2020
943.0,141.7,6/16/2020
9431.0,1409.8,11/29/2020
9575.0,1431.3,11/30/2020
968,145.5,6/17/2020
9714.0,1452.1,12/1/2020
9847.0,1472.0,12/2/2020
993.0,149.2,6/18/2020
