675,130.361,4/27/2020
6759.0,1312.1,8/6/2020
6862.0,1332.1,8/7/2020
6940.0,1347.2,8/8/2020
6983.0,1355.6,8/9/2020
699,134.997,4/28/2020
7032.0,1365.1,8/10/2020
7081.0,1374.6,8/11/2020
7126.0,1383.3,8/12/2020
7192.0,1396.1,8/13/2020
7245.0,1406.4,8/14/2020
7316.0,1420.2,8/15/2020
7373.0,1431.3,8/16/2020
739,142.722,4/29/2020
7411.0,1438.6,8/17/2020
7451.0,1446.4,8/18/2020
7511.0,1458.0,8/19/2020
7567.0,1468.9,8/20/2020
7626.0,1480.4,8/21/2020
7692.0,1493.2,8/22/2020
7729.0,1500.4,8/23/2020
7777.0,1509.7,8/24/2020
7823.0,1518.6,8/25/2020
7871.0,1527.9,8/26/2020
793,153.151,5/1/2020
7930.0,1539.4,8/27/2020
7979.0,1548.9,8/28/2020
8029.0,1558.6,8/29/2020
8073.0,1567.1,8/30/2020
8134.0,1579.0,8/31/2020
818,157.979,5/2/2020
8215.0,1594.7,9/1/2020
8308.0,1612.8,9/2/2020
834,161.069,5/3/2020
8460.0,1642.3,9/3/2020
8605.0,1670.4,9/4/2020
866,167.249,5/4/2020
8707.0,1690.2,9/5/2020
8764.0,1701.3,9/6/2020
8841.0,1716.2,9/7/2020
896,173.043,5/5/2020
918,177.292,5/6/2020
9443.0,1833.1,9/13/2020
9521.0,1848.2,9/14/2020
960,185.403,5/7/2020
9604.0,1864.3,9/15/2020
9664.0,1876.0,9/16/2020
9744.0,1891.5,9/17/2020
9816.0,1905.5,9/18/2020
990,191.197,5/8/2020
9913.0,1924.3,9/19/2020
9968.0,1935.0,9/20/2020
