3855.0,772.7,6/23/2020
390,78.171,4/13/2020
4025.0,806.8,6/25/2020
4134.0,828.6,6/26/2020
414,82.981,4/14/2020
4235.0,848.9,6/27/2020
4391.0,880.1,6/28/2020
442,88.593,4/15/2020
4466.0,895.2,6/29/2020
4566.0,915.2,6/30/2020
463,92.803,4/16/2020
4684.0,938.9,7/1/2020
4782.0,958.5,7/2/2020
482,96.611,4/17/2020
4872.0,976.5,7/3/2020
5024.0,1007.0,7/4/2020
506,101.422,4/18/2020
5124.0,1027.0,7/5/2020
5274.0,1057.1,7/6/2020
528,105.831,4/19/2020
5336.0,1069.5,7/7/2020
5476.0,1097.6,7/8/2020
608,121.866,4/21/2020
6269.0,1256.5,7/15/2020
7193.0,1441.7,7/22/2020
7353.0,1473.8,7/23/2020
7558.0,1514.9,7/24/2020
7639.0,1531.1,7/25/2020
773,154.938,4/23/2020
7782.0,1559.8,7/26/2020
8001.0,1592.1,7/28/2020
8121.0,1616.0,7/29/2020
8229.0,1637.5,7/30/2020
8379.0,1667.3,7/31/2020
8474.0,1686.2,8/1/2020
8564.0,1704.2,8/2/2020
8653.0,1721.9,8/3/2020
8752.0,1741.6,8/4/2020
8824.0,1755.9,8/5/2020
8989.0,1788.7,8/6/2020
9108.0,1812.4,8/7/2020
9227.0,1836.1,8/8/2020
9286.0,1847.8,8/9/2020
931,186.608,4/26/2020
9321.0,1854.8,8/10/2020
9381.0,1866.7,8/11/2020
9458.0,1882.1,8/12/2020
9559.0,1902.1,8/13/2020
9633.0,1916.9,8/14/2020
9729.0,1936.0,8/15/2020
9816.0,1953.3,8/16/2020
9865.0,1963.0,8/17/2020
9919.0,1973.8,8/18/2020
9970.0,1983.9,8/19/2020
