7244.0,1482.2,10/4/2020
7265.0,1486.5,10/5/2020
7300.0,1493.6,10/6/2020
7348.0,1503.5,10/7/2020
7409.0,1515.9,10/8/2020
7463.0,1527.0,10/9/2020
750,154.478,5/7/2020
7530.0,1540.7,10/10/2020
7553.00,1545.40,10/11/2020
7603.0,1555.6,10/12/2020
7632.0,1561.6,10/13/2020
7653.0,1565.9,10/14/2020
767,157.979,5/8/2020
7696.0,1574.7,10/15/2020
7727.00,1581.00,10/16/2020
7774.0,1590.6,10/17/2020
784,161.481,5/9/2020
7840.0,1604.1,10/18/2020
7879.0,1612.1,10/19/2020
7916.0,1619.7,10/20/2020
7951.0,1626.8,10/21/2020
8020.0,1640.9,10/22/2020
803,165.394,5/10/2020
8086.0,1654.5,10/23/2020
8137.0,1664.9,10/24/2020
8203.0,1678.4,10/25/2020
824,169.719,5/11/2020
8253.0,1688.6,10/26/2020
8294.0,1697.0,10/27/2020
8378.0,1714.2,10/28/2020
840,173.015,5/12/2020
8449.0,1728.7,10/29/2020
8509.0,1741.0,10/30/2020
854,175.899,5/13/2020
8560.0,1751.4,10/31/2020
8631.0,1766.0,11/1/2020
8679.0,1775.8,11/2/2020
8768.0,1794.0,11/3/2020
8870.0,1814.9,11/4/2020
8942.0,1829.6,11/5/2020
9039.0,1849.4,11/6/2020
9143.0,1870.7,11/7/2020
9213.0,1885.0,11/8/2020
9284.0,1899.6,11/9/2020
9419.0,1927.2,11/10/2020
9540.0,1952.0,11/11/2020
9677.00,1979.98,11/12/2020
974,200.615,5/18/2020
9819.0,2009.0,11/13/2020
987,203.293,5/19/2020
9992.0,2044.4,11/14/2020
