6008.0,1071.6,11/2/2020
602.0,107.1,6/11/2020
6062.0,1081.3,11/3/2020
613,109,6/12/2020
6147.0,1096.4,11/4/2020
6202.0,1106.2,11/5/2020
6282.0,1120.5,11/6/2020
629,111.9,6/13/2020
6337.0,1130.3,11/7/2020
6397.0,1141.0,11/8/2020
6458.0,1151.9,11/9/2020
649.0,115.4,6/14/2020
6540.0,1166.5,11/10/2020
6603.0,1177.8,11/11/2020
665.00,118.27,6/15/2020
6673.00,1190.26,11/12/2020
6740.0,1202.2,11/13/2020
681.0,121.1,6/16/2020
6839.0,1219.9,11/14/2020
6916.0,1233.6,11/15/2020
6999.0,1248.4,11/16/2020
703,125,6/17/2020
7109.0,1268.0,11/16/2020
7223.0,1288.4,11/18/2020
7332.0,1307.8,11/19/2020
736.0,130.9,6/18/2020
746.0,132.7,6/19/2020
7480.0,1334.2,11/20/2020
7571.0,1350.4,11/21/2020
7683.0,1370.4,11/22/2020
774.0,137.7,6/20/2020
7869.00,1403.58,11/23/2020
806.0,143.3,6/21/2020
829.0,147.4,6/22/2020
858.0,152.6,6/23/2020
8663.0,1545.2,11/28/2020
8780.0,1566.1,11/29/2020
9024.0,1609.6,11/30/2020
9168.0,1635.3,12/1/2020
9347.0,1667.2,12/2/2020
947.0,168.4,6/25/2020
9603.0,1712.9,12/3/2020
9860.0,1758.7,12/4/2020
992.0,176.4,6/26/2020
